,idx, mode, snr
17612,17612,psk31,25
17613,17613,psk31,25
17614,17614,psk31,25
17615,17615,psk31,25
17616,17616,psk31,25
17617,17617,psk31,25
17618,17618,psk31,25
17619,17619,psk31,25
17620,17620,psk31,25
17621,17621,psk31,25
17622,17622,psk31,25
17623,17623,psk31,25
17624,17624,psk31,25
17625,17625,psk31,25
17626,17626,psk31,25
17627,17627,psk31,25
17628,17628,psk31,25
17629,17629,psk31,25
17630,17630,psk31,25
17631,17631,psk31,25
17632,17632,psk31,25
17633,17633,psk31,25
17634,17634,psk31,25
17635,17635,psk31,25
17636,17636,psk31,25
17637,17637,psk31,25
17638,17638,psk31,25
17639,17639,psk31,25
17640,17640,psk31,25
17641,17641,psk31,25
17642,17642,psk31,25
17643,17643,psk31,25
17644,17644,psk31,25
17645,17645,psk31,25
17646,17646,psk31,25
17647,17647,psk31,25
17648,17648,psk31,25
17649,17649,psk31,25
17650,17650,psk31,25
17651,17651,psk31,25
17652,17652,psk31,25
17653,17653,psk31,25
17654,17654,psk31,25
17655,17655,psk31,25
17656,17656,psk31,25
17657,17657,psk31,25
17658,17658,psk31,25
17659,17659,psk31,25
17660,17660,psk31,25
17661,17661,psk31,25
17662,17662,psk31,25
17663,17663,psk31,25
17664,17664,psk31,25
17665,17665,psk31,25
17666,17666,psk31,25
17667,17667,psk31,25
17668,17668,psk31,25
17669,17669,psk31,25
17670,17670,psk31,25
17671,17671,psk31,25
17672,17672,psk31,25
17673,17673,psk31,25
17674,17674,psk31,25
17675,17675,psk31,25
17676,17676,psk31,25
17677,17677,psk31,25
17678,17678,psk31,25
17679,17679,psk31,25
17680,17680,psk31,25
17681,17681,psk31,25
17682,17682,psk31,25
17683,17683,psk31,25
17684,17684,psk31,25
17685,17685,psk31,25
17686,17686,psk31,25
17687,17687,psk31,25
17688,17688,psk31,25
17689,17689,psk31,25
17690,17690,psk31,25
17691,17691,psk31,25
17692,17692,psk31,25
17693,17693,psk31,25
17694,17694,psk31,25
17695,17695,psk31,25
17696,17696,psk31,25
17697,17697,psk31,25
17698,17698,psk31,25
17699,17699,psk31,25
17700,17700,psk31,25
17701,17701,psk31,25
17702,17702,psk31,25
17703,17703,psk31,25
17704,17704,psk31,25
17705,17705,psk31,25
17706,17706,psk31,25
17707,17707,psk31,25
17708,17708,psk31,25
17709,17709,psk31,25
17710,17710,psk31,25
17711,17711,psk31,25
17712,17712,psk31,25
17713,17713,psk31,25
17714,17714,psk31,25
17715,17715,psk31,25
17716,17716,psk31,25
17717,17717,psk31,25
17718,17718,psk31,25
17719,17719,psk31,25
17720,17720,psk31,25
17721,17721,psk31,25
17722,17722,psk31,25
17723,17723,psk31,25
17724,17724,psk31,25
17725,17725,psk31,25
17726,17726,psk31,25
17727,17727,psk31,25
17728,17728,psk31,25
17729,17729,psk31,25
17730,17730,psk31,25
17731,17731,psk31,25
17732,17732,psk31,25
17733,17733,psk31,25
17734,17734,psk31,25
17735,17735,psk31,25
17736,17736,psk31,25
17737,17737,psk31,25
17738,17738,psk31,25
17739,17739,psk31,25
17740,17740,psk31,25
17741,17741,psk31,25
17742,17742,psk31,25
17743,17743,psk31,25
17744,17744,psk31,25
17745,17745,psk31,25
17746,17746,psk31,25
17747,17747,psk31,25
17748,17748,psk31,25
17749,17749,psk31,25
17750,17750,psk31,25
17751,17751,psk31,25
17752,17752,psk31,25
17753,17753,psk31,25
17754,17754,psk31,25
17755,17755,psk31,25
17756,17756,psk31,25
17757,17757,psk31,25
17758,17758,psk31,25
17759,17759,psk31,25
17760,17760,psk31,25
17761,17761,psk31,25
17762,17762,psk31,25
17763,17763,psk31,25
17764,17764,psk31,25
17765,17765,psk31,25
17766,17766,psk31,25
17767,17767,psk31,25
17768,17768,psk31,25
17769,17769,psk31,25
17770,17770,psk31,25
17771,17771,psk31,25
17772,17772,psk31,25
17773,17773,psk31,25
17774,17774,psk31,25
17775,17775,psk31,25
17776,17776,psk31,25
17777,17777,psk31,25
17778,17778,psk31,25
17779,17779,psk31,25
17780,17780,psk31,25
17781,17781,psk31,25
17782,17782,psk31,25
17783,17783,psk31,25
17784,17784,psk31,25
17785,17785,psk31,25
17786,17786,psk31,25
17787,17787,psk31,25
17788,17788,psk31,25
17789,17789,psk31,25
17790,17790,psk31,25
17791,17791,psk31,25
17792,17792,psk31,25
17793,17793,psk31,25
17794,17794,psk31,25
17795,17795,psk31,25
17796,17796,psk31,25
17797,17797,psk31,25
17798,17798,psk31,25
17799,17799,psk31,25
17800,17800,psk31,20
17801,17801,psk31,20
17802,17802,psk31,20
17803,17803,psk31,20
17804,17804,psk31,20
17805,17805,psk31,20
17806,17806,psk31,20
17807,17807,psk31,20
17808,17808,psk31,20
17809,17809,psk31,20
17810,17810,psk31,20
17811,17811,psk31,20
17812,17812,psk31,20
17813,17813,psk31,20
17814,17814,psk31,20
17815,17815,psk31,20
17816,17816,psk31,20
17817,17817,psk31,20
17818,17818,psk31,20
17819,17819,psk31,20
17820,17820,psk31,20
17821,17821,psk31,20
17822,17822,psk31,20
17823,17823,psk31,20
17824,17824,psk31,20
17825,17825,psk31,20
17826,17826,psk31,20
17827,17827,psk31,20
17828,17828,psk31,20
17829,17829,psk31,20
17830,17830,psk31,20
17831,17831,psk31,20
17832,17832,psk31,20
17833,17833,psk31,20
17834,17834,psk31,20
17835,17835,psk31,20
17836,17836,psk31,20
17837,17837,psk31,20
17838,17838,psk31,20
17839,17839,psk31,20
17840,17840,psk31,20
17841,17841,psk31,20
17842,17842,psk31,20
17843,17843,psk31,20
17844,17844,psk31,20
17845,17845,psk31,20
17846,17846,psk31,20
17847,17847,psk31,20
17848,17848,psk31,20
17849,17849,psk31,20
17850,17850,psk31,20
17851,17851,psk31,20
17852,17852,psk31,20
17853,17853,psk31,20
17854,17854,psk31,20
17855,17855,psk31,20
17856,17856,psk31,20
17857,17857,psk31,20
17858,17858,psk31,20
17859,17859,psk31,20
17860,17860,psk31,20
17861,17861,psk31,20
17862,17862,psk31,20
17863,17863,psk31,20
17864,17864,psk31,20
17865,17865,psk31,20
17866,17866,psk31,20
17867,17867,psk31,20
17868,17868,psk31,20
17869,17869,psk31,20
17870,17870,psk31,20
17871,17871,psk31,20
17872,17872,psk31,20
17873,17873,psk31,20
17874,17874,psk31,20
17875,17875,psk31,20
17876,17876,psk31,20
17877,17877,psk31,20
17878,17878,psk31,20
17879,17879,psk31,20
17880,17880,psk31,20
17881,17881,psk31,20
17882,17882,psk31,20
17883,17883,psk31,20
17884,17884,psk31,20
17885,17885,psk31,20
17886,17886,psk31,20
17887,17887,psk31,20
17888,17888,psk31,20
17889,17889,psk31,20
17890,17890,psk31,20
17891,17891,psk31,20
17892,17892,psk31,20
17893,17893,psk31,20
17894,17894,psk31,20
17895,17895,psk31,20
17896,17896,psk31,20
17897,17897,psk31,20
17898,17898,psk31,20
17899,17899,psk31,20
17900,17900,psk31,20
17901,17901,psk31,20
17902,17902,psk31,20
17903,17903,psk31,20
17904,17904,psk31,20
17905,17905,psk31,20
17906,17906,psk31,20
17907,17907,psk31,20
17908,17908,psk31,20
17909,17909,psk31,20
17910,17910,psk31,20
17911,17911,psk31,20
17912,17912,psk31,20
17913,17913,psk31,20
17914,17914,psk31,20
17915,17915,psk31,20
17916,17916,psk31,20
17917,17917,psk31,20
17918,17918,psk31,20
17919,17919,psk31,20
17920,17920,psk31,20
17921,17921,psk31,20
17922,17922,psk31,20
17923,17923,psk31,20
17924,17924,psk31,20
17925,17925,psk31,20
17926,17926,psk31,20
17927,17927,psk31,20
17928,17928,psk31,20
17929,17929,psk31,20
17930,17930,psk31,20
17931,17931,psk31,20
17932,17932,psk31,20
17933,17933,psk31,20
17934,17934,psk31,20
17935,17935,psk31,20
17936,17936,psk31,20
17937,17937,psk31,20
17938,17938,psk31,20
17939,17939,psk31,20
17940,17940,psk31,20
17941,17941,psk31,20
17942,17942,psk31,20
17943,17943,psk31,20
17944,17944,psk31,20
17945,17945,psk31,20
17946,17946,psk31,20
17947,17947,psk31,20
17948,17948,psk31,20
17949,17949,psk31,20
17950,17950,psk31,20
17951,17951,psk31,20
17952,17952,psk31,20
17953,17953,psk31,20
17954,17954,psk31,20
17955,17955,psk31,20
17956,17956,psk31,20
17957,17957,psk31,20
17958,17958,psk31,20
17959,17959,psk31,20
17960,17960,psk31,20
17961,17961,psk31,20
17962,17962,psk31,20
17963,17963,psk31,20
17964,17964,psk31,20
17965,17965,psk31,20
17966,17966,psk31,20
17967,17967,psk31,20
17968,17968,psk31,20
17969,17969,psk31,20
17970,17970,psk31,20
17971,17971,psk31,20
17972,17972,psk31,20
17973,17973,psk31,20
17974,17974,psk31,20
17975,17975,psk31,20
17976,17976,psk31,20
17977,17977,psk31,20
17978,17978,psk31,20
17979,17979,psk31,20
17980,17980,psk31,20
17981,17981,psk31,20
17982,17982,psk31,20
17983,17983,psk31,20
17984,17984,psk31,20
17985,17985,psk31,20
17986,17986,psk31,20
17987,17987,psk31,20
17988,17988,psk31,20
17989,17989,psk31,20
17990,17990,psk31,20
17991,17991,psk31,20
17992,17992,psk31,20
17993,17993,psk31,20
17994,17994,psk31,20
17995,17995,psk31,20
17996,17996,psk31,20
17997,17997,psk31,20
17998,17998,psk31,20
17999,17999,psk31,20
18000,18000,psk31,15
18001,18001,psk31,15
18002,18002,psk31,15
18003,18003,psk31,15
18004,18004,psk31,15
18005,18005,psk31,15
18006,18006,psk31,15
18007,18007,psk31,15
18008,18008,psk31,15
18009,18009,psk31,15
18010,18010,psk31,15
18011,18011,psk31,15
18012,18012,psk31,15
18013,18013,psk31,15
18014,18014,psk31,15
18015,18015,psk31,15
18016,18016,psk31,15
18017,18017,psk31,15
18018,18018,psk31,15
18019,18019,psk31,15
18020,18020,psk31,15
18021,18021,psk31,15
18022,18022,psk31,15
18023,18023,psk31,15
18024,18024,psk31,15
18025,18025,psk31,15
18026,18026,psk31,15
18027,18027,psk31,15
18028,18028,psk31,15
18029,18029,psk31,15
18030,18030,psk31,15
18031,18031,psk31,15
18032,18032,psk31,15
18033,18033,psk31,15
18034,18034,psk31,15
18035,18035,psk31,15
18036,18036,psk31,15
18037,18037,psk31,15
18038,18038,psk31,15
18039,18039,psk31,15
18040,18040,psk31,15
18041,18041,psk31,15
18042,18042,psk31,15
18043,18043,psk31,15
18044,18044,psk31,15
18045,18045,psk31,15
18046,18046,psk31,15
18047,18047,psk31,15
18048,18048,psk31,15
18049,18049,psk31,15
18050,18050,psk31,15
18051,18051,psk31,15
18052,18052,psk31,15
18053,18053,psk31,15
18054,18054,psk31,15
18055,18055,psk31,15
18056,18056,psk31,15
18057,18057,psk31,15
18058,18058,psk31,15
18059,18059,psk31,15
18060,18060,psk31,15
18061,18061,psk31,15
18062,18062,psk31,15
18063,18063,psk31,15
18064,18064,psk31,15
18065,18065,psk31,15
18066,18066,psk31,15
18067,18067,psk31,15
18068,18068,psk31,15
18069,18069,psk31,15
18070,18070,psk31,15
18071,18071,psk31,15
18072,18072,psk31,15
18073,18073,psk31,15
18074,18074,psk31,15
18075,18075,psk31,15
18076,18076,psk31,15
18077,18077,psk31,15
18078,18078,psk31,15
18079,18079,psk31,15
18080,18080,psk31,15
18081,18081,psk31,15
18082,18082,psk31,15
18083,18083,psk31,15
18084,18084,psk31,15
18085,18085,psk31,15
18086,18086,psk31,15
18087,18087,psk31,15
18088,18088,psk31,15
18089,18089,psk31,15
18090,18090,psk31,15
18091,18091,psk31,15
18092,18092,psk31,15
18093,18093,psk31,15
18094,18094,psk31,15
18095,18095,psk31,15
18096,18096,psk31,15
18097,18097,psk31,15
18098,18098,psk31,15
18099,18099,psk31,15
18100,18100,psk31,15
18101,18101,psk31,15
18102,18102,psk31,15
18103,18103,psk31,15
18104,18104,psk31,15
18105,18105,psk31,15
18106,18106,psk31,15
18107,18107,psk31,15
18108,18108,psk31,15
18109,18109,psk31,15
18110,18110,psk31,15
18111,18111,psk31,15
18112,18112,psk31,15
18113,18113,psk31,15
18114,18114,psk31,15
18115,18115,psk31,15
18116,18116,psk31,15
18117,18117,psk31,15
18118,18118,psk31,15
18119,18119,psk31,15
18120,18120,psk31,15
18121,18121,psk31,15
18122,18122,psk31,15
18123,18123,psk31,15
18124,18124,psk31,15
18125,18125,psk31,15
18126,18126,psk31,15
18127,18127,psk31,15
18128,18128,psk31,15
18129,18129,psk31,15
18130,18130,psk31,15
18131,18131,psk31,15
18132,18132,psk31,15
18133,18133,psk31,15
18134,18134,psk31,15
18135,18135,psk31,15
18136,18136,psk31,15
18137,18137,psk31,15
18138,18138,psk31,15
18139,18139,psk31,15
18140,18140,psk31,15
18141,18141,psk31,15
18142,18142,psk31,15
18143,18143,psk31,15
18144,18144,psk31,15
18145,18145,psk31,15
18146,18146,psk31,15
18147,18147,psk31,15
18148,18148,psk31,15
18149,18149,psk31,15
18150,18150,psk31,15
18151,18151,psk31,15
18152,18152,psk31,15
18153,18153,psk31,15
18154,18154,psk31,15
18155,18155,psk31,15
18156,18156,psk31,15
18157,18157,psk31,15
18158,18158,psk31,15
18159,18159,psk31,15
18160,18160,psk31,15
18161,18161,psk31,15
18162,18162,psk31,15
18163,18163,psk31,15
18164,18164,psk31,15
18165,18165,psk31,15
18166,18166,psk31,15
18167,18167,psk31,15
18168,18168,psk31,15
18169,18169,psk31,15
18170,18170,psk31,15
18171,18171,psk31,15
18172,18172,psk31,15
18173,18173,psk31,15
18174,18174,psk31,15
18175,18175,psk31,15
18176,18176,psk31,15
18177,18177,psk31,15
18178,18178,psk31,15
18179,18179,psk31,15
18180,18180,psk31,15
18181,18181,psk31,15
18182,18182,psk31,15
18183,18183,psk31,15
18184,18184,psk31,15
18185,18185,psk31,15
18186,18186,psk31,15
18187,18187,psk31,15
18188,18188,psk31,15
18189,18189,psk31,15
18190,18190,psk31,15
18191,18191,psk31,15
18192,18192,psk31,15
18193,18193,psk31,15
18194,18194,psk31,15
18195,18195,psk31,15
18196,18196,psk31,15
18197,18197,psk31,15
18198,18198,psk31,15
18199,18199,psk31,15
18200,18200,psk31,10
18201,18201,psk31,10
18202,18202,psk31,10
18203,18203,psk31,10
18204,18204,psk31,10
18205,18205,psk31,10
18206,18206,psk31,10
18207,18207,psk31,10
18208,18208,psk31,10
18209,18209,psk31,10
18210,18210,psk31,10
18211,18211,psk31,10
18212,18212,psk31,10
18213,18213,psk31,10
18214,18214,psk31,10
18215,18215,psk31,10
18216,18216,psk31,10
18217,18217,psk31,10
18218,18218,psk31,10
18219,18219,psk31,10
18220,18220,psk31,10
18221,18221,psk31,10
18222,18222,psk31,10
18223,18223,psk31,10
18224,18224,psk31,10
18225,18225,psk31,10
18226,18226,psk31,10
18227,18227,psk31,10
18228,18228,psk31,10
18229,18229,psk31,10
18230,18230,psk31,10
18231,18231,psk31,10
18232,18232,psk31,10
18233,18233,psk31,10
18234,18234,psk31,10
18235,18235,psk31,10
18236,18236,psk31,10
18237,18237,psk31,10
18238,18238,psk31,10
18239,18239,psk31,10
18240,18240,psk31,10
18241,18241,psk31,10
18242,18242,psk31,10
18243,18243,psk31,10
18244,18244,psk31,10
18245,18245,psk31,10
18246,18246,psk31,10
18247,18247,psk31,10
18248,18248,psk31,10
18249,18249,psk31,10
18250,18250,psk31,10
18251,18251,psk31,10
18252,18252,psk31,10
18253,18253,psk31,10
18254,18254,psk31,10
18255,18255,psk31,10
18256,18256,psk31,10
18257,18257,psk31,10
18258,18258,psk31,10
18259,18259,psk31,10
18260,18260,psk31,10
18261,18261,psk31,10
18262,18262,psk31,10
18263,18263,psk31,10
18264,18264,psk31,10
18265,18265,psk31,10
18266,18266,psk31,10
18267,18267,psk31,10
18268,18268,psk31,10
18269,18269,psk31,10
18270,18270,psk31,10
18271,18271,psk31,10
18272,18272,psk31,10
18273,18273,psk31,10
18274,18274,psk31,10
18275,18275,psk31,10
18276,18276,psk31,10
18277,18277,psk31,10
18278,18278,psk31,10
18279,18279,psk31,10
18280,18280,psk31,10
18281,18281,psk31,10
18282,18282,psk31,10
18283,18283,psk31,10
18284,18284,psk31,10
18285,18285,psk31,10
18286,18286,psk31,10
18287,18287,psk31,10
18288,18288,psk31,10
18289,18289,psk31,10
18290,18290,psk31,10
18291,18291,psk31,10
18292,18292,psk31,10
18293,18293,psk31,10
18294,18294,psk31,10
18295,18295,psk31,10
18296,18296,psk31,10
18297,18297,psk31,10
18298,18298,psk31,10
18299,18299,psk31,10
18300,18300,psk31,10
18301,18301,psk31,10
18302,18302,psk31,10
18303,18303,psk31,10
18304,18304,psk31,10
18305,18305,psk31,10
18306,18306,psk31,10
18307,18307,psk31,10
18308,18308,psk31,10
18309,18309,psk31,10
18310,18310,psk31,10
18311,18311,psk31,10
18312,18312,psk31,10
18313,18313,psk31,10
18314,18314,psk31,10
18315,18315,psk31,10
18316,18316,psk31,10
18317,18317,psk31,10
18318,18318,psk31,10
18319,18319,psk31,10
18320,18320,psk31,10
18321,18321,psk31,10
18322,18322,psk31,10
18323,18323,psk31,10
18324,18324,psk31,10
18325,18325,psk31,10
18326,18326,psk31,10
18327,18327,psk31,10
18328,18328,psk31,10
18329,18329,psk31,10
18330,18330,psk31,10
18331,18331,psk31,10
18332,18332,psk31,10
18333,18333,psk31,10
18334,18334,psk31,10
18335,18335,psk31,10
18336,18336,psk31,10
18337,18337,psk31,10
18338,18338,psk31,10
18339,18339,psk31,10
18340,18340,psk31,10
18341,18341,psk31,10
18342,18342,psk31,10
18343,18343,psk31,10
18344,18344,psk31,10
18345,18345,psk31,10
18346,18346,psk31,10
18347,18347,psk31,10
18348,18348,psk31,10
18349,18349,psk31,10
18350,18350,psk31,10
18351,18351,psk31,10
18352,18352,psk31,10
18353,18353,psk31,10
18354,18354,psk31,10
18355,18355,psk31,10
18356,18356,psk31,10
18357,18357,psk31,10
18358,18358,psk31,10
18359,18359,psk31,10
18360,18360,psk31,10
18361,18361,psk31,10
18362,18362,psk31,10
18363,18363,psk31,10
18364,18364,psk31,10
18365,18365,psk31,10
18366,18366,psk31,10
18367,18367,psk31,10
18368,18368,psk31,10
18369,18369,psk31,10
18370,18370,psk31,10
18371,18371,psk31,10
18372,18372,psk31,10
18373,18373,psk31,10
18374,18374,psk31,10
18375,18375,psk31,10
18376,18376,psk31,10
18377,18377,psk31,10
18378,18378,psk31,10
18379,18379,psk31,10
18380,18380,psk31,10
18381,18381,psk31,10
18382,18382,psk31,10
18383,18383,psk31,10
18384,18384,psk31,10
18385,18385,psk31,10
18386,18386,psk31,10
18387,18387,psk31,10
18388,18388,psk31,10
18389,18389,psk31,10
18390,18390,psk31,10
18391,18391,psk31,10
18392,18392,psk31,10
18393,18393,psk31,10
18394,18394,psk31,10
18395,18395,psk31,10
18396,18396,psk31,10
18397,18397,psk31,10
18398,18398,psk31,10
18399,18399,psk31,10
18400,18400,psk31,5
18401,18401,psk31,5
18402,18402,psk31,5
18403,18403,psk31,5
18404,18404,psk31,5
18405,18405,psk31,5
18406,18406,psk31,5
18407,18407,psk31,5
18408,18408,psk31,5
18409,18409,psk31,5
18410,18410,psk31,5
18411,18411,psk31,5
18412,18412,psk31,5
18413,18413,psk31,5
18414,18414,psk31,5
18415,18415,psk31,5
18416,18416,psk31,5
18417,18417,psk31,5
18418,18418,psk31,5
18419,18419,psk31,5
18420,18420,psk31,5
18421,18421,psk31,5
18422,18422,psk31,5
18423,18423,psk31,5
18424,18424,psk31,5
18425,18425,psk31,5
18426,18426,psk31,5
18427,18427,psk31,5
18428,18428,psk31,5
18429,18429,psk31,5
18430,18430,psk31,5
18431,18431,psk31,5
18432,18432,psk31,5
18433,18433,psk31,5
18434,18434,psk31,5
18435,18435,psk31,5
18436,18436,psk31,5
18437,18437,psk31,5
18438,18438,psk31,5
18439,18439,psk31,5
18440,18440,psk31,5
18441,18441,psk31,5
18442,18442,psk31,5
18443,18443,psk31,5
18444,18444,psk31,5
18445,18445,psk31,5
18446,18446,psk31,5
18447,18447,psk31,5
18448,18448,psk31,5
18449,18449,psk31,5
18450,18450,psk31,5
18451,18451,psk31,5
18452,18452,psk31,5
18453,18453,psk31,5
18454,18454,psk31,5
18455,18455,psk31,5
18456,18456,psk31,5
18457,18457,psk31,5
18458,18458,psk31,5
18459,18459,psk31,5
18460,18460,psk31,5
18461,18461,psk31,5
18462,18462,psk31,5
18463,18463,psk31,5
18464,18464,psk31,5
18465,18465,psk31,5
18466,18466,psk31,5
18467,18467,psk31,5
18468,18468,psk31,5
18469,18469,psk31,5
18470,18470,psk31,5
18471,18471,psk31,5
18472,18472,psk31,5
18473,18473,psk31,5
18474,18474,psk31,5
18475,18475,psk31,5
18476,18476,psk31,5
18477,18477,psk31,5
18478,18478,psk31,5
18479,18479,psk31,5
18480,18480,psk31,5
18481,18481,psk31,5
18482,18482,psk31,5
18483,18483,psk31,5
18484,18484,psk31,5
18485,18485,psk31,5
18486,18486,psk31,5
18487,18487,psk31,5
18488,18488,psk31,5
18489,18489,psk31,5
18490,18490,psk31,5
18491,18491,psk31,5
18492,18492,psk31,5
18493,18493,psk31,5
18494,18494,psk31,5
18495,18495,psk31,5
18496,18496,psk31,5
18497,18497,psk31,5
18498,18498,psk31,5
18499,18499,psk31,5
18500,18500,psk31,5
18501,18501,psk31,5
18502,18502,psk31,5
18503,18503,psk31,5
18504,18504,psk31,5
18505,18505,psk31,5
18506,18506,psk31,5
18507,18507,psk31,5
18508,18508,psk31,5
18509,18509,psk31,5
18510,18510,psk31,5
18511,18511,psk31,5
18512,18512,psk31,5
18513,18513,psk31,5
18514,18514,psk31,5
18515,18515,psk31,5
18516,18516,psk31,5
18517,18517,psk31,5
18518,18518,psk31,5
18519,18519,psk31,5
18520,18520,psk31,5
18521,18521,psk31,5
18522,18522,psk31,5
18523,18523,psk31,5
18524,18524,psk31,5
18525,18525,psk31,5
18526,18526,psk31,5
18527,18527,psk31,5
18528,18528,psk31,5
18529,18529,psk31,5
18530,18530,psk31,5
18531,18531,psk31,5
18532,18532,psk31,5
18533,18533,psk31,5
18534,18534,psk31,5
18535,18535,psk31,5
18536,18536,psk31,5
18537,18537,psk31,5
18538,18538,psk31,5
18539,18539,psk31,5
18540,18540,psk31,5
18541,18541,psk31,5
18542,18542,psk31,5
18543,18543,psk31,5
18544,18544,psk31,5
18545,18545,psk31,5
18546,18546,psk31,5
18547,18547,psk31,5
18548,18548,psk31,5
18549,18549,psk31,5
18550,18550,psk31,5
18551,18551,psk31,5
18552,18552,psk31,5
18553,18553,psk31,5
18554,18554,psk31,5
18555,18555,psk31,5
18556,18556,psk31,5
18557,18557,psk31,5
18558,18558,psk31,5
18559,18559,psk31,5
18560,18560,psk31,5
18561,18561,psk31,5
18562,18562,psk31,5
18563,18563,psk31,5
18564,18564,psk31,5
18565,18565,psk31,5
18566,18566,psk31,5
18567,18567,psk31,5
18568,18568,psk31,5
18569,18569,psk31,5
18570,18570,psk31,5
18571,18571,psk31,5
18572,18572,psk31,5
18573,18573,psk31,5
18574,18574,psk31,5
18575,18575,psk31,5
18576,18576,psk31,5
18577,18577,psk31,5
18578,18578,psk31,5
18579,18579,psk31,5
18580,18580,psk31,5
18581,18581,psk31,5
18582,18582,psk31,5
18583,18583,psk31,5
18584,18584,psk31,5
18585,18585,psk31,5
18586,18586,psk31,5
18587,18587,psk31,5
18588,18588,psk31,5
18589,18589,psk31,5
18590,18590,psk31,5
18591,18591,psk31,5
18592,18592,psk31,5
18593,18593,psk31,5
18594,18594,psk31,5
18595,18595,psk31,5
18596,18596,psk31,5
18597,18597,psk31,5
18598,18598,psk31,5
18599,18599,psk31,5
18600,18600,psk31,0
18601,18601,psk31,0
18602,18602,psk31,0
18603,18603,psk31,0
18604,18604,psk31,0
18605,18605,psk31,0
18606,18606,psk31,0
18607,18607,psk31,0
18608,18608,psk31,0
18609,18609,psk31,0
18610,18610,psk31,0
18611,18611,psk31,0
18612,18612,psk31,0
18613,18613,psk31,0
18614,18614,psk31,0
18615,18615,psk31,0
18616,18616,psk31,0
18617,18617,psk31,0
18618,18618,psk31,0
18619,18619,psk31,0
18620,18620,psk31,0
18621,18621,psk31,0
18622,18622,psk31,0
18623,18623,psk31,0
18624,18624,psk31,0
18625,18625,psk31,0
18626,18626,psk31,0
18627,18627,psk31,0
18628,18628,psk31,0
18629,18629,psk31,0
18630,18630,psk31,0
18631,18631,psk31,0
18632,18632,psk31,0
18633,18633,psk31,0
18634,18634,psk31,0
18635,18635,psk31,0
18636,18636,psk31,0
18637,18637,psk31,0
18638,18638,psk31,0
18639,18639,psk31,0
18640,18640,psk31,0
18641,18641,psk31,0
18642,18642,psk31,0
18643,18643,psk31,0
18644,18644,psk31,0
18645,18645,psk31,0
18646,18646,psk31,0
18647,18647,psk31,0
18648,18648,psk31,0
18649,18649,psk31,0
18650,18650,psk31,0
18651,18651,psk31,0
18652,18652,psk31,0
18653,18653,psk31,0
18654,18654,psk31,0
18655,18655,psk31,0
18656,18656,psk31,0
18657,18657,psk31,0
18658,18658,psk31,0
18659,18659,psk31,0
18660,18660,psk31,0
18661,18661,psk31,0
18662,18662,psk31,0
18663,18663,psk31,0
18664,18664,psk31,0
18665,18665,psk31,0
18666,18666,psk31,0
18667,18667,psk31,0
18668,18668,psk31,0
18669,18669,psk31,0
18670,18670,psk31,0
18671,18671,psk31,0
18672,18672,psk31,0
18673,18673,psk31,0
18674,18674,psk31,0
18675,18675,psk31,0
18676,18676,psk31,0
18677,18677,psk31,0
18678,18678,psk31,0
18679,18679,psk31,0
18680,18680,psk31,0
18681,18681,psk31,0
18682,18682,psk31,0
18683,18683,psk31,0
18684,18684,psk31,0
18685,18685,psk31,0
18686,18686,psk31,0
18687,18687,psk31,0
18688,18688,psk31,0
18689,18689,psk31,0
18690,18690,psk31,0
18691,18691,psk31,0
18692,18692,psk31,0
18693,18693,psk31,0
18694,18694,psk31,0
18695,18695,psk31,0
18696,18696,psk31,0
18697,18697,psk31,0
18698,18698,psk31,0
18699,18699,psk31,0
18700,18700,psk31,0
18701,18701,psk31,0
18702,18702,psk31,0
18703,18703,psk31,0
18704,18704,psk31,0
18705,18705,psk31,0
18706,18706,psk31,0
18707,18707,psk31,0
18708,18708,psk31,0
18709,18709,psk31,0
18710,18710,psk31,0
18711,18711,psk31,0
18712,18712,psk31,0
18713,18713,psk31,0
18714,18714,psk31,0
18715,18715,psk31,0
18716,18716,psk31,0
18717,18717,psk31,0
18718,18718,psk31,0
18719,18719,psk31,0
18720,18720,psk31,0
18721,18721,psk31,0
18722,18722,psk31,0
18723,18723,psk31,0
18724,18724,psk31,0
18725,18725,psk31,0
18726,18726,psk31,0
18727,18727,psk31,0
18728,18728,psk31,0
18729,18729,psk31,0
18730,18730,psk31,0
18731,18731,psk31,0
18732,18732,psk31,0
18733,18733,psk31,0
18734,18734,psk31,0
18735,18735,psk31,0
18736,18736,psk31,0
18737,18737,psk31,0
18738,18738,psk31,0
18739,18739,psk31,0
18740,18740,psk31,0
18741,18741,psk31,0
18742,18742,psk31,0
18743,18743,psk31,0
18744,18744,psk31,0
18745,18745,psk31,0
18746,18746,psk31,0
18747,18747,psk31,0
18748,18748,psk31,0
18749,18749,psk31,0
18750,18750,psk31,0
18751,18751,psk31,0
18752,18752,psk31,0
18753,18753,psk31,0
18754,18754,psk31,0
18755,18755,psk31,0
18756,18756,psk31,0
18757,18757,psk31,0
18758,18758,psk31,0
18759,18759,psk31,0
18760,18760,psk31,0
18761,18761,psk31,0
18762,18762,psk31,0
18763,18763,psk31,0
18764,18764,psk31,0
18765,18765,psk31,0
18766,18766,psk31,0
18767,18767,psk31,0
18768,18768,psk31,0
18769,18769,psk31,0
18770,18770,psk31,0
18771,18771,psk31,0
18772,18772,psk31,0
18773,18773,psk31,0
18774,18774,psk31,0
18775,18775,psk31,0
18776,18776,psk31,0
